-0.69171,-0.4601
-0.68778,-0.4509
-0.68373,-0.44175
-0.67955,-0.43266
-0.67526,-0.42362
-0.67085,-0.41464
-0.66631,-0.40572
-0.66166,-0.39687
-0.65689,-0.38807
-0.65201,-0.37934
-0.647,-0.37068
-0.64189,-0.36208
-0.63665,-0.35355
-0.63131,-0.34509
-0.62585,-0.33671
-0.62028,-0.3284
-0.6146,-0.32016
-0.60881,-0.312
-0.60292,-0.30392
-0.59691,-0.29591
-0.5908,-0.28799
-0.58459,-0.28015
-0.57827,-0.27239
-0.57184,-0.26472
-0.56532,-0.25714
-0.5587,-0.24964
-0.55197,-0.24223
-0.54515,-0.23491
-0.53823,-0.22769
-0.53121,-0.22055
-0.5241,-0.21352
-0.5169,-0.20657
-0.50961,-0.19973
-0.50222,-0.19298
-0.49474,-0.18633
-0.48718,-0.17978
-0.47953,-0.17333
-0.4718,-0.16698
-0.46398,-0.16074
-0.45607,-0.1546
-0.44809,-0.14857
-0.44003,-0.14265
-0.43189,-0.13683
-0.42367,-0.13113
-0.41538,-0.12553
-0.40701,-0.12005
-0.39857,-0.11467
-0.39006,-0.10941
-0.38148,-0.10427
-0.37283,-0.09923
-0.36412,-0.09432
-0.35534,-0.08952
-0.3465,-0.08484
-0.33759,-0.08028
-0.32863,-0.07583
-0.31961,-0.07151
-0.31053,-0.0673
-0.30139,-0.06322
-0.2922,-0.05926
-0.28296,-0.05543
-0.27367,-0.05171
-0.26433,-0.04813
-0.25495,-0.04466
-0.24552,-0.04132
-0.23604,-0.03811
-0.22652,-0.03503
-0.21697,-0.03207
-0.20737,-0.02924
-0.19774,-0.02654
-0.18807,-0.02396
-0.17837,-0.02152
-0.16863,-0.0192
-0.15887,-0.01702
-0.14908,-0.01497
-0.13926,-0.01304
-0.12941,-0.01125
-0.11955,-0.00959
-0.10966,-0.00806
-0.09975,-0.00666
-0.08983,-0.0054
-0.07989,-0.00427
-0.06993,-0.00327
-0.05997,-0.0024
-0.04999,-0.00167
-0.04,-0.00107
-0.03001,-0.0006
-0.02001,-0.00027
-0.01,-7e-05
